Id,Response
45574,4
45575,5
45576,2
45577,7
45585,5
45590,3
45591,8
45593,5
45596,2
45597,4
45600,7
45601,6
45608,3
45611,5
45621,8
45622,2
45624,8
45625,4
45626,5
45630,2
45633,7
45635,7
45638,7
45647,8
45653,8
45654,7
45655,1
45656,7
45658,5
45659,1
45662,3
45663,7
45664,2
45668,7
45677,3
45688,7
45696,8
45701,6
45702,6
45704,8
45705,7
45711,7
45712,8
45713,2
45715,8
45718,7
45727,2
45737,8
45741,8
45744,4
45746,6
45747,6
45748,8
45757,8
45766,5
45768,5
45771,8
45772,1
45774,5
45775,1
45777,8
45778,8
45787,8
45790,8
45791,4
45797,4
45802,8
45804,8
45814,6
45815,4
45816,1
45820,8
45821,5
45823,8
45824,5
45825,4
45826,7
45828,3
45830,5
45834,7
45841,4
45846,6
45847,4
45852,7
45853,8
45859,6
45860,7
45861,7
45862,5
45864,3
45865,7
45866,4
45869,4
45879,5
45880,8
45883,4
45884,3
45890,8
45892,6
45895,6
45897,8
45898,5
45900,6
45903,5
45904,2
45910,8
45922,5
45923,5
45928,8
45936,5
45938,5
45944,3
45945,4
45948,7
45951,1
45952,8
45957,7
45968,4
45970,5
45972,8
45975,8
45976,5
45977,8
45985,6
45986,7
45987,6
45988,1
46003,4
46006,6
46008,8
46011,5
46021,1
46039,7
46041,1
46044,8
46047,8
46050,7
46063,2
46064,1
46075,5
46076,7
46083,8
46084,8
46086,5
46087,1
46089,3
46093,8
46094,8
46095,7
46101,7
46106,8
46110,8
46112,8
46117,6
46122,3
46125,2
46128,7
46132,8
46134,5
46155,5
46159,1
46164,8
46165,6
46168,8
46176,2
46177,8
46181,6
46182,6
46187,6
46188,8
46192,3
46193,7
46194,8
46196,7
46202,8
46204,3
46208,8
46210,4
46211,4
46212,5
46215,7
46218,5
46223,3
46226,4
46228,3
46232,4
46233,8
46235,6
46236,3
46243,5
46244,2
46247,8
46256,5
46259,1
46260,4
46265,8
46266,3
46269,7
46272,6
46276,7
46295,2
46305,8
46308,4
46322,5
46325,4
46329,1
46335,8
46337,8
46343,7
46351,3
46352,8
46353,8
46358,7
46363,4
46371,6
46372,5
46373,5
46379,1
46381,3
46386,3
46388,6
46389,7
46391,8
46398,3
46404,3
46406,8
46420,7
46422,8
46429,1
46432,6
46436,8
46437,2
46439,8
46440,2
46445,8
46455,8
46460,5
46466,1
46467,8
46478,8
46480,1
46494,8
46502,4
46504,7
46513,8
46517,8
46519,8
46520,5
46521,5
46524,7
46525,7
46527,4
46532,1
46534,8
46541,8
46544,7
46547,8
46549,8
46550,7
46558,4
46560,5
46562,8
46563,6
46564,1
46580,5
46583,8
46586,8
46593,4
46594,5
46595,6
46601,5
46604,8
46611,8
46613,5
46621,4
46626,4
46631,5
46633,3
46644,8
46646,8
46650,8
46658,4
46660,3
46663,7
46664,8
46666,6
46668,6
46669,6
46672,8
46673,5
46674,8
46678,2
46683,8
46686,5
46692,7
46694,7
46699,5
46701,8
46707,8
46711,8
46719,7
46722,1
46727,2
46731,3
46733,6
46736,5
46744,4
46753,8
46765,7
46767,7
46773,6
46782,2
46794,8
46795,5
46797,1
46808,4
46809,6
46813,7
46821,8
46826,3
46830,1
46838,6
46840,8
46841,7
46842,4
46844,8
46847,8
46848,5
46849,8
46852,6
46861,8
46864,2
46870,4
46874,8
46876,7
46881,3
46884,4
46887,5
46891,8
46892,6
46893,8
46897,7
46901,5
46903,1
46907,7
46910,4
46913,1
46914,5
46918,8
46919,7
46920,6
46923,8
46928,8
46931,2
46934,8
46938,8
46941,5
46949,8
46957,3
46965,3
46970,5
46972,7
46973,8
46974,7
46982,2
46983,8
46984,8
46985,8
46994,6
46996,2
46997,1
47021,4
47029,4
47034,8
47039,3
47043,3
47044,8
47050,8
47064,3
47070,8
47075,8
47080,7
47082,7
47083,6
47091,4
47096,7
47102,5
47105,6
47109,7
47110,8
47111,6
47115,8
47118,2
47119,8
47126,4
47128,5
47129,8
47133,6
47136,3
47158,5
47160,3
47166,3
47177,8
47186,4
47200,4
47203,6
47210,4
47212,5
47213,7
47217,8
47218,8
47219,4
47222,8
47231,8
47235,6
47239,7
47243,8
47244,8
47250,3
47257,5
47264,8
47265,3
47268,7
47270,7
47274,4
47275,7
47277,8
47282,8
47286,7
47295,2
47296,8
47303,7
47304,8
47305,3
47310,7
47312,3
47315,8
47320,8
47326,4
47332,4
47333,8
47334,2
47337,7
47340,2
47360,8
47362,7
47364,1
47365,7
47366,3
47367,5
47369,7
47381,5
47382,6
47383,5
47384,5
47388,2
47390,8
47392,6
47393,6
47395,8
47397,7
47402,4
47405,4
47411,8
47413,8
47414,8
47417,3
47421,8
47429,6
47432,7
47433,7
47465,1
47469,7
47472,8
47473,5
47474,3
47486,4
47495,2
47503,6
47509,7
47513,8
47517,7
47520,8
47525,8
47531,7
47536,7
47543,8
47549,1
47560,8
47563,6
47564,7
47565,8
47566,8
47568,8
47569,7
47573,5
47580,3
47584,8
47585,8
47586,2
47587,7
47588,8
47590,8
47593,1
47595,5
47596,8
47597,7
47599,6
47601,1
47603,6
47611,4
47628,2
47629,8
47633,7
47636,5
47641,1
47642,8
47643,7
47647,4
47651,8
47657,7
47660,8
47669,7
47671,2
47673,8
47674,5
47678,7
47680,7
47682,4
47689,1
47692,7
47693,1
47694,5
47697,8
47699,5
47704,4
47708,8
47721,5
47725,8
47727,8
47729,7
47737,8
47739,3
47740,7
47741,5
47745,4
47747,6
47754,4
47757,8
47771,8
47774,1
47781,8
47783,2
47788,8
47789,8
47798,6
47802,7
47803,2
47808,8
47810,8
47811,6
47813,2
47814,8
47819,4
47822,8
47823,8
47828,8
47832,3
47836,5
47844,4
47847,8
47853,5
47858,7
47862,4
47863,8
47864,5
47867,8
47874,8
47876,1
47881,2
47886,4
47890,5
47891,5
47892,8
47894,7
47903,4
47906,7
47913,8
47914,8
47920,8
47925,8
47926,3
47934,8
47938,2
47939,8
47942,8
47947,4
47948,1
47953,5
47957,8
47958,3
47959,6
47962,3
47964,5
47968,8
47969,6
47992,6
47998,5
48011,4
48016,4
48017,8
48021,5
48022,6
48023,2
48025,8
48031,1
48032,8
48033,3
48037,7
48039,6
48054,5
48057,3
48063,2
48065,8
48066,5
48068,6
48072,4
48075,8
48078,6
48079,2
48081,1
48082,1
48084,5
48085,8
48086,8
48089,6
48092,6
48095,7
48096,8
48097,8
48103,5
48112,8
48113,6
48120,7
48121,8
48125,1
48131,2
48133,8
48136,3
48141,1
48144,8
48149,4
48156,7
48161,3
48162,7
48169,4
48170,3
48171,3
48172,7
48174,5
48178,7
48181,2
48184,6
48185,8
48190,1
48192,3
48197,2
48206,8
48216,7
48217,8
48222,8
48223,8
48226,1
48228,4
48231,2
48240,8
48241,8
48243,3
48254,4
48258,2
48264,7
48265,7
48267,8
48269,7
48273,5
48279,6
48288,2
48293,8
48294,8
48296,8
48300,3
48305,6
48307,3
48310,4
48311,8
48316,8
48320,2
48330,3
48331,8
48332,5
48335,6
48336,5
48342,5
48360,8
48362,5
48365,8
48368,3
48372,4
48380,6
48381,3
48382,5
48383,8
48391,6
48392,8
48401,8
48403,8
48405,5
48418,2
48419,8
48420,4
48424,1
48425,8
48426,8
48427,1
48428,7
48430,3
48433,7
48441,7
48445,8
48457,4
48458,8
48461,1
48464,7
48472,5
48480,8
48483,2
48491,1
48496,8
48498,2
48506,7
48507,4
48518,4
48520,2
48522,8
48526,1
48527,8
48537,5
48543,1
48549,5
48555,8
48556,3
48563,6
48564,5
48570,8
48571,3
48575,8
48582,5
48595,2
48600,1
48603,4
48604,7
48611,8
48613,8
48621,1
48622,2
48625,6
48627,8
48640,7
48646,8
48648,6
48649,6
48651,8
48654,8
48655,7
48657,1
48661,4
48668,8
48669,6
48677,4
48680,1
48681,4
48683,8
48684,8
48686,8
48693,8
48696,8
48700,1
48706,5
48710,2
48712,5
48716,1
48717,7
48719,8
48720,7
48723,8
48725,5
48727,6
48736,7
48744,5
48750,7
48751,7
48753,3
48756,8
48757,4
48759,3
48760,6
48774,1
48778,8
48779,5
48782,5
48789,2
48790,8
48794,8
48801,5
48802,8
48807,4
48808,6
48810,7
48814,8
48817,5
48818,5
48820,8
48821,6
48832,7
48839,1
48849,6
48853,8
48860,6
48865,2
48866,8
48879,5
48880,8
48890,8
48892,7
48895,8
48897,4
48900,8
48902,8
48907,6
48909,7
48911,8
48923,8
48925,1
48927,6
48936,8
48947,3
48950,8
48955,8
48962,4
48976,4
48977,2
48986,5
48999,7
49005,8
49007,4
49010,8
49011,8
49012,8
49014,1
49015,8
49016,4
49023,8
49024,7
49032,7
49036,5
49037,8
49045,7
49051,4
49052,8
49057,4
49059,6
49062,7
49072,4
49078,8
49084,8
49088,2
49093,8
49094,3
49100,5
49104,7
49109,3
49120,7
49123,4
49124,8
49128,8
49131,3
49140,1
49142,8
49146,3
49148,8
49153,8
49155,8
49166,8
49167,1
49170,8
49174,2
49178,6
49183,6
49185,8
49187,8
49191,7
49206,8
49210,8
49213,8
49215,8
49218,8
49229,7
49232,7
49235,8
49241,3
49247,1
49253,8
49255,4
49257,3
49259,1
49261,8
49263,8
49275,6
49276,5
49277,3
49283,7
49290,6
49293,8
49295,8
49296,3
49297,5
49303,4
49305,1
49307,7
49313,8
49315,8
49317,8
49319,8
49321,6
49326,8
49331,8
49332,8
49333,5
49340,6
49347,5
49349,3
49350,8
49352,6
49356,1
49357,4
49359,8
49360,8
49365,7
49368,1
49371,6
49372,1
49378,8
49385,7
49392,1
49393,4
49395,7
49396,1
49398,8
49400,8
49404,5
49411,5
49414,3
49415,6
49424,2
49430,6
49432,8
49433,7
49435,4
49439,8
49441,7
49444,7
49447,8
49448,7
49449,7
49455,7
49457,8
49460,8
49469,6
49472,8
49473,5
49483,7
49486,6
49491,6
49504,8
49509,3
49515,5
49519,8
49531,7
49539,7
49545,8
49548,2
49552,2
49560,8
49561,2
49564,4
49565,7
49573,8
49574,5
49577,6
49578,7
49579,6
49582,4
49583,8
49589,4
49590,4
49591,6
49592,8
49604,7
49611,7
49626,8
49629,2
49631,8
49635,8
49636,2
49641,1
49645,8
49647,8
49662,8
49664,1
49670,1
49676,8
49679,4
49682,3
49685,4
49698,5
49703,4
49704,8
49708,3
49712,8
49715,4
49718,8
49725,7
49727,7
49730,8
49735,6
49745,3
49749,7
49761,8
49766,2
49767,8
49771,4
49780,4
49785,8
49789,3
49791,3
49795,4
49800,3
49817,8
49824,7
49825,7
49829,6
49830,8
49831,3
49834,8
49839,8
49840,5
49843,3
49854,4
49855,8
49856,5
49857,4
49859,5
49861,6
49864,7
49867,8
49873,8
49874,8
49880,5
49881,1
49893,3
49898,8
49912,7
49916,7
49925,1
49929,7
49938,1
49945,8
49948,7
49953,6
49958,7
49960,8
49963,6
49964,1
49966,3
49969,8
49970,8
49973,2
49974,2
49975,1
49977,4
49978,8
49981,4
49982,5
49988,2
49993,8
50000,5
50001,6
50002,5
50005,5
50011,4
50024,2
50025,6
50027,6
50034,1
50036,1
50040,8
50041,8
50053,7
50063,3
50064,8
50065,5
50068,6
50069,8
50071,3
50072,1
50076,3
50078,8
50079,8
50090,2
50097,8
50104,6
50105,8
50106,7
50108,1
50109,8
50110,3
50114,1
50119,4
50121,8
50124,8
50126,6
50128,8
50132,3
50136,1
50138,8
50139,3
50140,5
50141,6
50145,8
50151,7
50152,3
50153,6
50154,2
50156,7
50157,5
50158,5
50168,7
50173,7
50174,8
50176,8
50181,7
50192,7
50198,8
50199,7
50201,1
50202,8
50204,7
50220,5
50221,2
50231,7
50236,1
50239,7
50240,4
50241,2
50245,3
50247,4
50249,7
50250,8
50261,7
50264,8
50280,7
50286,3
50293,5
50302,8
50305,7
50318,3
50320,8
50325,8
50326,8
50331,1
50333,8
50341,2
50344,6
50345,3
50346,8
50347,8
50348,1
50350,6
50352,1
50361,7
50364,8
50367,2
50371,4
50375,7
50377,8
50402,8
50405,1
50406,3
50409,3
50413,4
50416,8
50418,3
50437,1
50451,2
50454,8
50457,4
50460,1
50461,8
50463,1
50467,7
50471,7
50476,6
50480,4
50491,8
50496,2
50502,8
50507,2
50509,1
50512,8
50514,5
50519,7
50521,1
50524,4
50532,8
50546,8
50547,7
50548,2
50550,7
50552,2
50562,3
50575,4
50577,8
50580,3
50584,7
50591,4
50594,3
50604,5
50607,8
50610,1
50619,8
50624,8
50628,7
50629,6
50633,6
50635,8
50636,5
50639,8
50643,8
50644,8
50646,7
50647,5
50649,7
50654,5
50658,2
50664,8
50667,8
50671,1
50673,8
50675,8
50676,8
50678,1
50681,7
50684,4
50690,6
50692,4
50697,3
50699,7
50700,4
50701,6
50704,4
50705,7
50708,5
50710,7
50713,7
50722,5
50724,8
50730,8
50733,7
50746,7
50747,3
50750,8
50755,2
50760,6
50766,5
50770,3
50773,8
50777,7
50793,4
50803,1
50804,8
50806,3
50807,5
50809,6
50814,1
50820,7
50826,5
50835,3
50838,8
50840,6
50849,1
50852,1
50855,2
50859,5
50860,4
50861,1
50866,8
50867,7
50870,7
50872,8
50876,8
50882,8
50883,8
50887,7
50893,7
50896,7
50900,8
50903,8
50905,7
50907,5
50911,2
50913,1
50920,7
50924,7
50927,8
50931,1
50939,3
50940,6
50941,3
50943,4
50946,6
50949,1
50952,8
50966,5
50967,7
50971,8
50984,5
50988,7
50992,8
50994,8
50995,2
50998,4
51004,8
51005,3
51007,5
51009,7
51014,8
51018,7
51020,3
51024,8
51030,7
51033,3
51036,7
51037,8
51044,8
51049,7
51050,1
51058,4
51059,6
51060,2
51062,7
51070,6
51071,8
51072,8
51083,7
51085,3
51086,8
51091,5
51100,4
51101,8
51105,5
51108,8
51109,7
51114,4
51116,4
51134,2
51135,8
51136,8
51137,6
51142,8
51158,7
51159,7
51162,3
51168,8
51169,4
51172,7
51174,2
51177,7
51179,3
51184,3
51186,7
51191,3
51192,8
51193,8
51201,7
51202,8
51207,1
51208,6
51210,5
51215,4
51217,8
51219,3
51220,8
51227,4
51229,6
51231,8
51240,8
51244,8
51246,8
51248,8
51251,5
51254,8
51256,8
51262,3
51274,5
51282,7
51283,5
51284,1
51286,1
51295,6
51296,8
51298,5
51299,7
51301,8
51302,6
51303,4
51305,8
51313,7
51319,5
51323,8
51329,8
51336,8
51342,6
51345,8
51357,6
51362,8
51365,4
51371,8
51373,4
51382,8
51386,2
51388,8
51389,1
51390,7
51396,4
51398,8
51401,4
51422,6
51428,4
51440,8
51441,4
51447,7
51448,8
51449,8
51464,8
51469,1
51479,8
51480,7
51483,1
51494,5
51496,8
51498,7
51504,1
51506,3
51507,5
51509,8
51511,4
51512,7
51513,3
51517,3
51521,6
51523,6
51525,8
51537,8
51541,4
51547,7
51551,5
51557,3
51559,2
51563,7
51569,4
51572,7
51577,4
51578,7
51580,7
51586,4
51595,2
51598,3
51599,1
51609,3
51613,7
51615,2
51616,8
51634,8
51635,8
51639,8
51640,5
51645,3
51650,8
51659,2
51661,1
51663,8
51666,4
51673,7
51677,8
51678,6
51681,1
51684,3
51685,5
51688,8
51695,8
51696,5
51698,5
51702,7
51704,4
51707,8
51709,4
51710,1
51717,3
51726,8
51727,4
51733,1
51735,5
51736,8
51742,8
51751,4
51764,8
51766,8
51769,8
51772,8
51774,3
51779,8
51787,5
51789,4
51790,7
51795,3
51801,6
51802,1
51806,8
51808,5
51815,5
51816,5
51817,1
51819,8
51825,4
51827,1
51838,8
51840,2
51842,1
51843,7
51844,4
51848,7
51850,4
51852,7
51853,8
51854,8
51857,1
51862,3
51863,5
51865,8
51866,7
51867,7
51868,8
51874,4
51875,8
51876,8
51880,2
51884,7
51891,7
51893,8
51902,7
51904,1
51908,5
51910,2
51912,7
51936,7
51941,5
51943,8
51945,4
51949,7
51954,6
51956,4
51959,8
51964,5
51970,6
51973,3
51977,6
51984,3
51986,5
51987,1
51992,6
51994,1
51996,2
51997,4
51999,4
52005,8
52009,8
52015,4
52018,5
52027,8
52031,8
52032,7
52036,3
52037,8
52045,1
52047,4
52053,8
52054,7
52058,8
52060,8
52062,7
52063,4
52064,3
52066,8
52071,8
52074,7
52076,8
52093,8
52095,6
52103,6
52106,6
52119,5
52127,8
52143,7
52148,8
52155,8
52164,1
52167,1
52168,8
52176,8
52179,4
52181,1
52182,5
52184,5
52187,7
52189,5
52195,5
52199,8
52201,5
52204,8
52206,5
52207,5
52219,7
52222,8
52225,8
52226,7
52237,7
52238,1
52239,7
52241,2
52245,8
52246,8
52249,8
52252,1
52255,3
52257,4
52259,4
52264,8
52268,4
52272,8
52274,3
52279,8
52282,8
52283,6
52285,3
52286,7
52299,1
52303,6
52310,8
52321,8
52322,7
52326,4
52331,8
52332,8
52338,7
52340,7
52351,8
52357,6
52360,1
52371,8
52372,7
52373,4
52374,4
52380,3
52387,8
52388,8
52401,8
52408,1
52411,8
52412,8
52414,8
52418,7
52420,7
52424,8
52437,8
52441,1
52443,8
52446,1
52447,7
52454,6
52455,8
52456,2
52459,8
52478,6
52480,8
52489,5
52490,8
52491,6
52500,8
52504,8
52506,8
52508,4
52511,8
52512,6
52514,5
52515,8
52516,1
52518,5
52519,5
52523,7
52531,5
52533,8
52534,2
52535,7
52536,5
52539,8
52544,7
52547,8
52548,6
52550,7
52554,3
52557,8
52559,7
52561,5
52565,1
52567,7
52571,8
52574,3
52575,1
52582,4
52589,8
52590,6
52597,8
52599,6
52600,2
52601,4
52603,3
52606,1
52608,2
52609,6
52610,8
52611,8
52618,8
52623,8
52626,8
52630,5
52634,2
52635,8
52639,8
52650,4
52653,1
52655,5
52659,6
52662,8
52672,5
52673,4
52679,8
52680,8
52689,5
52699,5
52701,7
52704,8
52706,2
52709,8
52713,4
52720,8
52723,5
52725,8
52732,6
52734,8
52735,3
52747,8
52748,4
52750,3
52751,7
52758,8
52760,2
52768,6
52769,6
52771,3
52776,8
52778,7
52779,8
52781,7
52784,7
52788,8
52791,7
52793,4
52800,2
52801,2
52802,4
52803,6
52804,4
52805,8
52806,7
52812,8
52816,8
52818,8
52826,8
52836,2
52837,8
52839,5
52840,4
52841,5
52843,7
52844,6
52854,4
52856,8
52857,8
52860,6
52878,8
52879,8
52880,2
52883,6
52885,7
52888,6
52889,8
52894,3
52898,7
52905,2
52908,6
52913,8
52915,7
52916,5
52917,5
52921,7
52922,6
52932,7
52937,8
52938,3
52940,7
52951,6
52953,8
52956,3
52961,6
52969,8
52976,8
52982,6
52984,8
52985,7
52992,7
53004,8
53008,4
53012,8
53022,8
53025,3
53028,4
53029,1
53030,3
53031,8
53032,5
53044,8
53046,8
53059,8
53060,3
53062,4
53066,8
53071,8
53072,5
53076,1
53081,7
53084,6
53089,8
53090,1
53092,5
53095,8
53096,7
53097,7
53104,4
53113,1
53116,7
53117,8
53119,8
53123,5
53128,6
53132,2
53137,6
53138,7
53143,8
53144,8
53152,8
53154,7
53158,7
53159,8
53166,4
53170,7
53172,4
53177,7
53178,1
53179,7
53187,8
53189,8
53190,5
53196,7
53199,4
53202,7
53210,7
53214,3
53224,5
53226,1
53238,5
53245,7
53247,5
53253,7
53255,8
53257,1
53261,8
53263,8
53265,4
53267,3
53279,3
53288,4
53289,7
53293,5
53294,8
53300,4
53301,8
53312,8
53316,2
53318,2
53320,7
53322,6
53323,8
53324,6
53332,3
53334,3
53336,7
53340,1
53342,4
53344,5
53346,3
53347,4
53354,5
53369,4
53379,8
53380,1
53384,4
53387,8
53388,8
53394,7
53397,2
53400,7
53403,8
53408,4
53410,8
53412,7
53419,8
53420,7
53427,4
53432,8
53433,8
53436,8
53438,6
53443,8
53450,5
53452,3
53457,5
53465,4
53467,7
53468,8
53478,4
53480,7
53484,5
53485,4
53490,8
53497,8
53505,5
53508,8
53511,5
53513,4
53517,7
53518,7
53520,7
53521,2
53522,7
53523,3
53529,3
53533,5
53537,5
53538,8
53545,8
53546,8
53549,5
53553,8
53554,3
53561,8
53564,1
53573,1
53575,7
53582,3
53584,1
53586,8
53589,8
53595,8
53601,8
53602,8
53614,1
53620,7
53621,3
53622,4
53626,3
53627,4
53628,8
53635,8
53643,7
53647,4
53649,4
53658,3
53659,7
53660,8
53663,7
53666,8
53672,8
53675,2
53676,5
53680,6
53681,7
53686,7
53692,8
53695,8
53703,2
53705,8
53706,6
53710,2
53711,1
53716,3
53727,4
53734,1
53735,8
53736,3
53738,8
53740,3
53743,8
53744,8
53745,8
53752,6
53753,5
53757,8
53766,8
53779,5
53780,8
53785,7
53787,7
53789,7
53792,8
53794,8
53795,5
53796,8
53797,8
53809,8
53816,7
53820,4
53826,6
53827,1
53838,1
53839,8
53842,7
53850,8
53852,4
53856,3
53857,5
53860,8
53861,8
53862,3
53869,1
53872,1
53879,7
53884,1
53888,8
53890,8
53891,3
53893,4
53895,8
53898,8
53899,5
53902,6
53904,5
53911,3
53912,1
53917,7
53921,3
53924,8
53926,2
53933,8
53935,4
53936,8
53939,4
53943,8
53948,7
53949,5
53955,7
53957,7
53958,4
53959,8
53963,4
53964,2
53973,3
53974,3
53977,4
53979,5
53982,4
53985,7
53992,6
53995,8
53996,5
53998,3
54004,8
54008,8
54009,7
54021,6
54026,8
54028,7
54029,3
54047,7
54048,6
54052,8
54053,5
54059,7
54062,6
54065,7
54071,7
54079,7
54080,2
54084,2
54085,5
54087,5
54088,8
54094,3
54095,8
54106,6
54113,8
54114,8
54115,5
54118,8
54125,8
54128,7
54129,3
54139,4
54146,8
54149,3
54157,3
54159,4
54160,1
54162,5
54163,8
54166,3
54169,6
54170,6
54172,8
54174,4
54177,5
54178,1
54180,7
54191,8
54194,3
54196,2
54198,5
54205,1
54206,7
54213,5
54216,8
54227,8
54231,8
54235,3
54236,3
54239,5
54240,8
54245,2
54247,7
54250,4
54258,8
54260,5
54261,5
54262,5
54263,8
54268,8
54269,2
54270,8
54272,8
54279,2
54280,1
54287,1
54291,8
54298,7
54301,2
54302,5
54313,8
54315,6
54320,3
54328,8
54332,8
54333,4
54334,8
54341,7
54352,8
54356,7
54377,5
54387,8
54390,7
54391,4
54393,8
54398,7
54406,7
54408,8
54409,1
54411,8
54413,4
54426,5
54428,2
54430,2
54434,8
54437,3
54438,2
54439,1
54440,8
54441,3
54447,7
54451,8
54454,8
54458,8
54466,4
54467,8
54473,3
54474,8
54477,3
54478,1
54481,1
54485,2
54491,8
54492,8
54498,8
54502,3
54505,6
54508,7
54509,8
54517,6
54518,1
54524,8
54525,7
54530,7
54536,6
54537,7
54544,7
54551,1
54553,8
54557,7
54558,1
54560,7
54563,7
54564,8
54571,7
54578,5
54582,3
54595,3
54596,8
54598,1
54600,7
54604,5
54609,5
54611,3
54612,7
54618,8
54619,8
54621,8
54623,8
54626,8
54628,5
54637,8
54639,5
54641,1
54643,7
54654,4
54656,6
54657,6
54658,3
54666,3
54678,8
54683,8
54691,8
54694,5
54695,7
54701,8
54705,8
54711,1
54714,4
54722,2
54726,7
54732,6
54733,8
54737,7
54738,8
54739,4
54745,1
54746,8
54750,2
54752,6
54756,7
54757,7
54758,1
54761,1
54763,8
54773,7
54782,8
54783,1
54796,7
54800,7
54810,8
54813,7
54815,4
54822,4
54830,7
54831,3
54832,8
54833,8
54835,8
54846,7
54849,4
54850,8
54866,8
54878,8
54879,2
54888,8
54889,4
54890,4
54892,8
54907,4
54913,7
54923,3
54924,2
54925,5
54927,7
54928,4
54931,7
54937,1
54945,6
54947,4
54948,7
54951,8
54952,8
54955,8
54957,8
54967,7
54970,8
54972,2
54974,3
54975,3
54985,5
54989,4
54992,4
54997,4
54999,3
55000,3
55004,8
55007,5
55014,7
55019,8
55020,7
55024,6
55026,4
55029,2
55030,5
55042,7
55046,6
55049,8
55051,8
55053,8
55057,5
55060,4
55065,8
55066,1
55079,4
55081,4
55085,7
55087,7
55088,8
55106,4
55108,7
55112,7
55115,8
55119,8
55120,8
55121,4
55123,4
55126,5
55127,2
55128,7
55129,4
55130,5
55132,6
55136,5
55137,7
55138,7
55143,8
55144,8
55147,5
55153,6
55158,7
55159,5
55162,7
55173,7
55176,8
55177,7
55179,8
55185,3
55190,8
55196,6
55199,2
55200,8
55206,1
55208,6
55209,5
55220,8
55221,8
55224,7
55229,3
55232,8
55246,7
55252,7
55263,8
55270,8
55275,8
55276,8
55279,6
55280,5
55287,8
55295,3
55296,6
55301,5
55302,2
55315,4
55318,6
55322,1
55325,1
55333,3
55337,4
55339,1
55340,1
55343,5
55347,1
55358,5
55361,8
55367,1
55372,7
55381,8
55382,1
55383,2
55392,4
55395,4
55398,8
55401,8
55404,5
55406,8
55416,2
55417,3
55420,8
55439,2
55442,7
55445,7
55452,1
55453,8
55455,8
55458,8
55461,8
55475,4
55478,4
55484,8
55488,7
55490,7
55491,3
55493,1
55499,6
55501,7
55502,5
55513,4
55525,5
55529,5
55531,3
55545,5
55551,7
55562,8
55569,8
55577,8
55580,2
55586,3
55593,4
55596,3
55599,8
55601,5
55602,8
55604,8
55608,7
55610,5
55611,8
55616,5
55618,8
55622,7
55623,8
55625,8
55636,8
55643,7
55650,2
55657,7
55658,6
55661,5
55665,5
55668,2
55673,1
55675,6
55677,8
55678,8
55688,4
55692,4
55695,8
55701,7
55703,5
55704,7
55706,4
55707,7
55709,3
55710,8
55713,7
55717,7
55725,3
55731,8
55735,7
55742,8
55744,8
55745,5
55746,8
55747,8
55748,8
55753,1
55754,8
55759,7
55763,7
55771,7
55776,6
55780,8
55784,8
55785,7
55790,4
55791,7
55792,8
55798,3
55800,6
55801,5
55806,8
55808,1
55810,6
55812,8
55818,7
55823,6
55834,8
55835,4
55838,5
55842,8
55843,8
55850,8
55853,8
55854,3
55855,8
55856,5
55857,8
55859,1
55860,4
55863,7
55865,7
55867,5
55872,5
55877,8
55879,5
55880,5
55884,1
55891,8
55892,6
55893,8
55906,3
55911,1
55912,4
55921,7
55929,8
55930,7
55931,8
55932,8
55942,8
55943,8
55944,7
55948,7
55951,5
55954,8
55957,5
55967,2
55968,1
55969,2
55976,4
55978,4
55982,1
55988,8
55993,7
55997,2
56001,6
56003,8
56004,6
56012,8
56015,2
56020,4
56022,7
56025,5
56026,4
56030,1
56035,1
56036,8
56044,7
56048,4
56050,4
56052,8
56053,7
56055,7
56057,8
56058,8
56064,8
56067,8
56068,8
56089,7
56091,6
56096,5
56104,8
56107,8
56111,5
56115,8
56118,7
56120,8
56126,8
56128,5
56130,6
56132,6
56133,1
56138,4
56146,6
56151,8
56155,2
56158,2
56159,8
56160,1
56161,4
56162,8
56164,7
56165,8
56168,8
56171,8
56176,8
56182,4
56183,8
56185,7
56186,8
56188,8
56189,5
56199,5
56201,3
56202,2
56207,1
56216,2
56218,3
56224,3
56227,5
56230,5
56233,8
56236,8
56238,6
56241,8
56242,5
56248,6
56253,7
56254,8
56257,8
56259,8
56260,8
56262,7
56264,4
56266,6
56268,8
56271,2
56278,7
56280,8
56281,8
56284,3
56285,3
56286,2
56287,5
56288,3
56289,8
56290,8
56300,6
56304,1
56311,8
56316,8
56328,7
56330,8
56332,8
56339,3
56343,3
56347,7
56348,5
56349,3
56354,6
56357,5
56368,6
56370,3
56371,7
56387,3
56392,4
56395,1
56397,5
56399,8
56404,1
56408,2
56410,6
56420,8
56423,8
56424,8
56428,4
56431,7
56433,7
56441,5
56442,7
56443,2
56447,5
56450,7
56451,5
56454,3
56457,1
56459,8
56461,8
56462,1
56463,8
56471,3
56480,1
56485,8
56489,6
56496,3
56497,5
56501,4
56512,3
56520,4
56522,8
56523,3
56527,8
56528,8
56529,2
56542,8
56543,5
56544,8
56545,4
56557,3
56561,1
56565,1
56567,3
56570,8
56577,8
56579,4
56581,8
56582,4
56586,4
56593,3
56594,6
56601,7
56604,3
56605,8
56611,7
56614,4
56619,7
56620,2
56624,7
56626,4
56627,3
56631,3
56632,7
56639,8
56642,4
56649,3
56658,7
56661,4
56662,7
56664,7
56665,8
56668,2
56680,8
56682,7
56684,3
